athleteID,TGFeventCount
7597145,1
7646692,1
7659510,1
7672300,1
7712165,1
7833720,1
7848552,1
7994673,1
8054345,1
229651,1
244446,1
301949,1
307534,1
329762,1
366055,1
367898,1
393664,1
477979,1
571908,1
572246,1
579746,1
625069,1
650990,1
656058,1
800233,1
843187,1
868914,1
961857,1
997054,1
998188,1
1172652,1
1293483,1
1350584,1
1604284,1
1651823,1
1809040,1
1867792,1
1888573,1
1957649,1
1966116,1
1978043,1
2037307,1
2116368,1
2210061,1
2291465,1
2538344,1
2862275,1
3243990,1
3298644,1
3629380,1
3665420,1
3733375,1
3975254,1
3996339,1
4055814,1
4131927,1
4169086,1
4346481,1
4587044,1
4853770,1
4867215,1
4937307,1
5018506,1
5125058,1
5539056,1
5560318,1
5570624,1
5577114,1
5782426,1
6635555,1
6761672,1
6854357,1
6939486,1
7058480,1
7069052,1
7069805,1
7086022,1
7129718,1
7143229,1
7179531,1
7205407,1
7215330,1
7230791,1
7273692,1
7279709,1
7322853,1
7364320,1
7445140,1
7509952,1
7516669,1
7570295,1
7638257,1
7658766,1
7667561,1
7670841,1
7713395,1
8078039,1
8131160,1
8149152,1
8342222,1
8350422,1
8399600,1
8466786,1
8524667,1
131507,1
158544,1
192606,1
266355,1
301945,1
334942,1
346574,1
375192,1
491751,1
506589,1
550282,1
579115,1
647429,1
651699,1
663187,1
670811,1
748310,1
784164,1
788360,1
813817,1
943993,1
957806,1
1088989,1
1122326,1
1172874,1
1219372,1
1254567,1
1320168,1
1361069,1
1412180,1
1436283,1
1507811,1
1536427,1
1680748,1
1697619,1
1741127,1
1777664,1
1809193,1
1998534,1
2039493,1
2127126,1
2203145,1
2232902,1
2386911,1
2416606,1
2463018,1
2501751,1
2524544,1
2628988,1
2854344,1
2871382,1
2966083,1
3040586,1
3130077,1
3344610,1
3357267,1
3393293,1
3580246,1
3611309,1
3721892,1
3903882,1
4004290,1
4058169,1
4073676,1
4160072,1
4169883,1
4346901,1
4351274,1
4400855,1
4544029,1
4576941,1
4663271,1
4719157,1
4768970,1
4795467,1
4815204,1
5252548,1
5333022,1
5406338,1
5813397,1
6287593,1
6463167,1
6775470,1
7083341,1
7164113,1
7307216,1
7347997,1
7355749,1
7403462,1
7437917,1
7461611,1
7489720,1
7503331,1
7539223,1
7642431,1
7726001,1
7737400,1
7808319,1
7884522,1
7946325,1
8018766,1
8055147,1
8173255,1
8219161,1
8231191,1
482,1
15372,1
21876,1
25329,1
39824,1
61842,1
80292,1
82650,1
131464,1
132324,1
132792,1
134417,1
143695,1
157980,1
186496,1
199223,1
200766,1
206846,1
207273,1
215485,1
217396,1
219827,1
220905,1
275912,1
302373,1
316947,1
331690,1
341516,1
363397,1
382456,1
392196,1
404378,1
454289,1
477834,1
547539,1
551437,1
556789,1
563593,1
719494,1
725040,1
741304,1
742170,1
742257,1
750613,1
753314,1
761037,1
843030,1
870915,1
908041,1
986400,1
1016154,1
1032359,1
1072166,1
1119356,1
1157014,1
1162303,1
1169675,1
1186054,1
1233884,1
1242934,1
1320500,1
1326692,1
1363024,1
1471059,1
1482899,1
1516050,1
1583164,1
1606505,1
1612414,1
1615798,1
1685148,1
1753614,1
1798665,1
2006977,1
2114092,1
2415658,1
2416932,1
2468094,1
2488112,1
2514414,1
2586442,1
2692349,1
2759256,1
2855274,1
2927298,1
3025030,1
3108836,1
3135246,1
3169399,1
3276838,1
3584364,1
3585933,1
3622171,1
3729835,1
3733530,1
3776587,1
3791407,1
3864381,1
4024487,1
4049398,1
4127640,1
4142579,1
4411786,1
4446813,1
4484350,1
4491134,1
4576449,1
4671147,1
4804506,1
4981541,1
5069404,1
5091503,1
5110871,1
5127470,1
5224130,1
5266331,1
5349766,1
5449886,1
5788646,1
6094286,1
6116384,1
6367008,1
6712416,1
6962847,1
7092623,1
7233261,1
7235214,1
7281784,1
7285813,1
7315984,1
7332630,1
7425433,1
7447393,1
7449578,1
7450287,1
7450965,1
7524402,1
7549494,1
7685244,1
7705486,1
1316,1
1410,1
12222,1
19231,1
55747,1
65207,1
71592,1
80689,1
81360,1
85226,1
86578,1
89107,1
117556,1
141277,1
142927,1
157900,1
160158,1
165687,1
176874,1
231788,1
293023,1
323542,1
330860,1
337361,1
361985,1
370133,1
373071,1
408807,1
446972,1
562925,1
625165,1
630895,1
654325,1
661676,1
686834,1
695615,1
704741,1
720892,1
754709,1
757119,1
805227,1
812026,1
840879,1
905425,1
914117,1
923166,1
1007753,1
1071267,1
1085553,1
1145475,1
1160684,1
1187679,1
1545055,1
1563485,1
1735359,1
1833997,1
1848002,1
1866114,1
1880610,1
1910918,1
1953370,1
1956247,1
2038654,1
2179991,1
2231869,1
2319186,1
2374494,1
2561321,1
2565067,1
2657606,1
2736824,1
2838925,1
2858911,1
2885897,1
3015477,1
3115182,1
3143373,1
3164179,1
3235805,1
3266202,1
3327103,1
3340404,1
3621830,1
3694442,1
4054428,1
4099285,1
4103337,1
4118572,1
4118924,1
4230808,1
4443607,1
4617905,1
4717603,1
4856057,1
4868995,1
4871545,1
5005209,1
5024788,1
5197199,1
5272215,1
5473490,1
5499971,1
5603451,1
5876474,1
5967592,1
6081962,1
6387985,1
6746493,1
7023841,1
7261807,1
7307951,1
7363323,1
7428151,1
7441149,1
7544356,1
7549342,1
7665016,1
7699129,1
7713563,1
7716336,1
7825252,1
8132759,1
8189411,1
8379624,1
60,1
5227,1
12754,1
16778,1
29752,1
56669,1
77950,1
83030,1
117425,1
132672,1
133728,1
136443,1
138470,1
166469,1
166950,1
195400,1
196762,1
214844,1
219938,1
243554,1
249076,1
261329,1
272871,1
309877,1
342340,1
410065,1
410679,1
430231,1
445266,1
482590,1
502359,1
618910,1
636901,1
641674,1
645064,1
687024,1
707379,1
716221,1
732792,1
733311,1
743349,1
747617,1
748806,1
764658,1
766924,1
769787,1
867473,1
935934,1
973559,1
986165,1
993245,1
1108775,1
1125361,1
1237476,1
1313230,1
1333370,1
1349192,1
1432769,1
1441108,1
1484111,1
1485579,1
1501544,1
1509787,1
1515929,1
1554919,1
1733871,1
1759338,1
1764270,1
1794197,1
1815530,1
1865037,1
1987150,1
2005988,1
2073672,1
2074579,1
2327562,1
2430428,1
2438993,1
2455453,1
2488291,1
2612332,1
2618547,1
2655836,1
2670492,1
2775895,1
2869672,1
2871129,1
3013915,1
3054095,1
3537328,1
3600090,1
3767335,1
3799434,1
3861465,1
3978771,1
4079349,1
4103064,1
4302825,1
4312618,1
4637369,1
4660854,1
4666537,1
4818135,1
4911702,1
4930932,1
4986176,1
4991585,1
5047564,1
5158094,1
5223688,1
5249494,1
5286783,1
5301019,1
5417455,1
5520448,1
5570511,1
5936472,1
6066247,1
6221739,1
6294581,1
6482768,1
6485561,1
6519472,1
6610822,1
6638517,1
7165285,1
7207004,1
7249827,1
7273798,1
7524794,1
7578131,1
7591511,1
7610825,1
7656515,1
7679066,1
7867255,1
8026545,1
8380936,1
8387227,1
1892,1
3360,1
4932,1
7818,1
10405,1
19072,1
19998,1
42691,1
85665,1
93230,1
113068,1
132752,1
144205,1
147126,1
150364,1
172976,1
204524,1
206122,1
212258,1
215996,1
227223,1
232323,1
262326,1
293951,1
298739,1
308731,1
317646,1
331458,1
371825,1
409507,1
418428,1
441615,1
441945,1
446522,1
447044,1
477103,1
490448,1
605590,1
625130,1
625665,1
674090,1
682963,1
694975,1
698423,1
758214,1
761333,1
765839,1
767384,1
768642,1
769017,1
777728,1
800901,1
805174,1
840287,1
894492,1
960029,1
974015,1
974521,1
976784,1
1033962,1
1035297,1
1083171,1
1091552,1
1094429,1
1121180,1
1151480,1
1187715,1
1225479,1
1235387,1
1284532,1
1287864,1
1339161,1
1381644,1
1384781,1
1501725,1
1560947,1
1715496,1
1721484,1
1755114,1
1810944,1
1837258,1
1945139,1
2084693,1
2104703,1
2116300,1
2122894,1
2168226,1
2247631,1
2293376,1
2372487,1
2423583,1
2582600,1
2628292,1
2709931,1
2869354,1
2959249,1
3093719,1
3188203,1
3260931,1
3397870,1
3400135,1
3408628,1
3475109,1
3502834,1
3579664,1
3652065,1
3688223,1
3762722,1
3875210,1
3957829,1
4126189,1
4390007,1
4438679,1
4853941,1
4951381,1
5132419,1
5226365,1
5758259,1
5776926,1
5872911,1
5894070,1
5964768,1
6200124,1
6325940,1
6417967,1
6476771,1
6485580,1
6884754,1
6968532,1
7087239,1
7096379,1
7244115,1
7253543,1
7298170,1
7320623,1
7438860,1
7507473,1
7543179,1
7676994,1
7735223,1
7914304,1
8059987,1
8067407,1
8077932,1
8179639,1
8195179,1
1873,1
19964,1
32294,1
39473,1
78468,1
84438,1
100649,1
109192,1
128064,1
133535,1
137372,1
141712,1
143892,1
147284,1
175910,1
181432,1
207609,1
224473,1
232010,1
310873,1
310997,1
324763,1
338809,1
391000,1
424057,1
438228,1
505835,1
508140,1
528709,1
564044,1
596926,1
625460,1
640322,1
677532,1
732422,1
751250,1
763498,1
764376,1
768421,1
884929,1
932490,1
942764,1
1011108,1
1243069,1
1322677,1
1323032,1
1343400,1
1487558,1
1527419,1
1547276,1
1568909,1
1844580,1
1903985,1
1979939,1
2076035,1
2429372,1
2448589,1
2505750,1
2670575,1
2777051,1
3073772,1
3235552,1
3265644,1
3276997,1
3366692,1
3397407,1
3454335,1
3560391,1
3643425,1
3805780,1
3878615,1
4085612,1
4117021,1
4191702,1
4319531,1
4446072,1
4485248,1
4540893,1
5026407,1
5077214,1
5124070,1
5173336,1
5539332,1
5659985,1
5851966,1
6030271,1
6646655,1
7103537,1
7165116,1
7222893,1
7227473,1
7338236,1
7352541,1
7680804,1
7684287,1
8047494,1
4556,1
25810,1
47983,1
56134,1
79464,1
130684,1
174374,1
176679,1
179741,1
243254,1
248644,1
412998,1
485256,1
577973,1
647108,1
659029,1
702319,1
762930,1
812091,1
973918,1
984152,1
1215105,1
1237522,1
1277318,1
1321150,1
1588605,1
1721035,1
1740989,1
1791411,1
2221239,1
2573447,1
2585524,1
2670541,1
3220349,1
3637941,1
4381128,1
4494943,1
4746363,1
4965713,1
5235618,1
5583361,1
5990175,1
7254255,1
7359686,1
7495166,1
7959334,1
8407350,1
8441513,1
44520,1
203579,1
213471,1
262893,1
536717,1
782110,1
1285781,1
1563496,1
1595795,1
1603635,1
1713279,1
2229311,1
3642050,1
4095395,1
4102250,1
5588112,1
6496168,1
8021242,1
25404,1
92700,1
258390,1
769760,1
1526718,1
8110583,1
613597,1
6921258,1
7285253,1
39823,1
61922,1
107005,1
144358,1
213765,1
252450,1
259283,1
276633,1
291845,1
343730,1
393251,1
407834,1
508214,1
552644,1
592367,1
603679,1
605335,1
646488,1
671522,1
705879,1
729923,1
731777,1
758058,1
778990,1
784157,1
813123,1
814233,1
828509,1
873848,1
908616,1
1086588,1
1116896,1
1159608,1
1275989,1
1327442,1
1355872,1
1417366,1
1463713,1
1497001,1
1526277,1
1719401,1
1778466,1
1899927,1
1900046,1
1918391,1
2253463,1
2268808,1
2353695,1
2496475,1
2521763,1
2574218,1
2959084,1
2964508,1
3109346,1
3118615,1
3119582,1
3146876,1
3409747,1
3428967,1
3611298,1
3661580,1
3665350,1
3668968,1
3714511,1
3972505,1
4059846,1
4140774,1
4160047,1
4176671,1
4344115,1
4524117,1
4990726,1
5016442,1
5435164,1
5563346,1
5978043,1
6214993,1
6641083,1
6681761,1
6718459,1
6775526,1
7087265,1
7129735,1
7223637,1
7283819,1
7292741,1
7317652,1
7376655,1
7392074,1
7409318,1
7427971,1
7443898,1
7497091,1
7541063,1
7557639,1
7565510,1
7752340,1
7809505,1
7906666,1
7937667,1
8269364,1
8298101,1
1098,1
9699,1
12466,1
57163,1
59871,1
62433,1
82801,1
86099,1
132533,1
136442,1
158272,1
185698,1
206704,1
229582,1
252801,1
294874,1
316732,1
344363,1
363821,1
368632,1
396553,1
411182,1
448225,1
463076,1
502810,1
623451,1
671410,1
674934,1
697313,1
718604,1
748201,1
782075,1
920605,1
938348,1
943995,1
947081,1
947125,1
968302,1
1010585,1
1054691,1
1070053,1
1095503,1
1115653,1
1122816,1
1161595,1
1166841,1
1176705,1
1338522,1
1363127,1
1387410,1
1482867,1
1560130,1
1656361,1
1665657,1
1764701,1
1910886,1
1929041,1
1981552,1
1992060,1
2035998,1
2325306,1
2514417,1
2902917,1
2960401,1
3022674,1
3026340,1
3108255,1
3165377,1
3174204,1
3201429,1
3218405,1
3225018,1
3252468,1
3429659,1
3475703,1
3533758,1
3566283,1
3690544,1
3812735,1
3877805,1
4319602,1
4382202,1
4407903,1
4675004,1
4947329,1
4977586,1
5082843,1
5247526,1
5325286,1
5540605,1
5550688,1
5586694,1
5605217,1
5728376,1
5836681,1
5982392,1
6119811,1
6168883,1
6506288,1
6594990,1
6940256,1
7079971,1
7229766,1
7252203,1
7257480,1
7264258,1
7279246,1
7366172,1
7373994,1
7452795,1
7512541,1
7519034,1
7535552,1
7672809,1
7749875,1
7755380,1
7781205,1
7971224,1
7979541,1
8064290,1
8075811,1
8138004,1
8173260,1
8268449,1
8508452,1
29751,1
93708,1
119345,1
131520,1
135836,1
150362,1
158030,1
175668,1
184194,1
192192,1
214842,1
215552,1
216817,1
234648,1
280571,1
337367,1
396551,1
488260,1
495449,1
566760,1
635285,1
653252,1
702223,1
719917,1
761165,1
769204,1
798011,1
959304,1
1003578,1
1083746,1
1084406,1
1092731,1
1325634,1
1397415,1
1589997,1
1604589,1
1627776,1
1771157,1
1777468,1
1783470,1
1784728,1
1829563,1
1910011,1
1962292,1
2004637,1
2076014,1
2128303,1
2268178,1
2269406,1
2272422,1
2306534,1
2327208,1
2344065,1
2471504,1
2490765,1
2508954,1
2916204,1
2946035,1
3211541,1
3266193,1
3300506,1
3372632,1
3477343,1
3588789,1
3632414,1
3827886,1
3907068,1
3924302,1
3972530,1
4063971,1
4086108,1
4116862,1
4364247,1
4389967,1
4443593,1
4470854,1
4540676,1
4586041,1
4642566,1
4659474,1
4995940,1
4996128,1
5289993,1
5294545,1
5338159,1
5408981,1
5539988,1
5681600,1
5835106,1
5944419,1
6044236,1
6216040,1
6412554,1
6471641,1
6826689,1
7045430,1
7069774,1
7070055,1
7214356,1
7236008,1
7250655,1
7261801,1
7286883,1
7287933,1
7310867,1
7360478,1
7397124,1
7421338,1
7427948,1
7428420,1
7446264,1
7541861,1
7640801,1
7755919,1
7902704,1
7933194,1
8119292,1
8190743,1
8249130,1
8323221,1
9191,1
11310,1
19994,1
20306,1
22114,1
38372,1
52180,1
56794,1
158051,1
171896,1
182353,1
197672,1
216479,1
291303,1
303062,1
441942,1
447039,1
562895,1
614233,1
617667,1
645803,1
647603,1
677422,1
686050,1
705378,1
721251,1
734241,1
746507,1
769008,1
882067,1
955438,1
1121250,1
1207164,1
1266956,1
1331496,1
1342310,1
1346492,1
1350323,1
1353977,1
1366483,1
1384802,1
1393799,1
1403968,1
1518885,1
1572559,1
1590548,1
1641321,1
1654046,1
1678888,1
1691076,1
1709710,1
1725928,1
1853113,1
1871240,1
1914765,1
2027542,1
2035661,1
2182573,1
2218382,1
2262531,1
2293371,1
2298889,1
2502417,1
2554385,1
2555726,1
2611642,1
2685060,1
2963109,1
3013894,1
3039894,1
3054061,1
3144104,1
3239788,1
3325693,1
3374885,1
3378316,1
3405936,1
3443443,1
3459192,1
3472525,1
3535718,1
3607314,1
3622308,1
3725131,1
3964925,1
4041260,1
4087215,1
4120557,1
4132199,1
4166735,1
4455179,1
4911759,1
4950383,1
5223124,1
5352173,1
5502198,1
5703584,1
5776928,1
5857368,1
6173622,1
6253414,1
6542766,1
6786782,1
7040120,1
7257674,1
7284888,1
7293087,1
7314502,1
7423253,1
7426716,1
7452475,1
7468330,1
7482823,1
7565313,1
7665334,1
7820084,1
7853957,1
8004275,1
8108395,1
8199862,1
8261485,1
726,1
28142,1
67837,1
73957,1
93234,1
105415,1
141389,1
157674,1
159188,1
167129,1
173047,1
187955,1
201474,1
205182,1
212563,1
213875,1
215043,1
228805,1
259931,1
267383,1
271789,1
272620,1
296447,1
304360,1
330454,1
384094,1
408565,1
424796,1
494150,1
508472,1
518633,1
593521,1
645066,1
647104,1
655952,1
661014,1
698500,1
701988,1
744334,1
753112,1
762387,1
915729,1
1006475,1
1009533,1
1034181,1
1157318,1
1178203,1
1339417,1
1339437,1
1351969,1
1372331,1
1527417,1
1637707,1
1705872,1
1799195,1
1848885,1
1866899,1
1911036,1
2005989,1
2202754,1
2220641,1
2229441,1
2306210,1
2401185,1
2465507,1
2501659,1
2629719,1
2643980,1
2682042,1
2842018,1
2913250,1
2989908,1
3014734,1
3184268,1
3336581,1
3579178,1
3711592,1
3726980,1
3734999,1
3782765,1
3787100,1
4371395,1
4589846,1
4630513,1
4645603,1
4663730,1
4700934,1
4744684,1
5014638,1
5046937,1
5330350,1
5908184,1
6049577,1
6670332,1
6679296,1
7045187,1
7108796,1
7308387,1
7320624,1
7374921,1
7388985,1
7500823,1
7506184,1
7856488,1
7974308,1
7988143,1
8025552,1
8329731,1
223,1
82557,1
84443,1
115306,1
119622,1
130407,1
153861,1
195237,1
196650,1
213475,1
224934,1
336084,1
391003,1
401038,1
406417,1
495406,1
590414,1
611152,1
622221,1
632260,1
661612,1
681398,1
857939,1
898247,1
955893,1
973729,1
973924,1
978888,1
979943,1
1013734,1
1026274,1
1030561,1
1214163,1
1313240,1
1383154,1
1410725,1
1450088,1
1777229,1
1905344,1
1930090,1
1957180,1
2010646,1
2060689,1
2345857,1
2493061,1
2559514,1
2573552,1
2927932,1
3030588,1
3060356,1
3137039,1
3449956,1
3525611,1
3572043,1
4258879,1
4442378,1
4747051,1
5625413,1
5727930,1
5851980,1
6031074,1
6047121,1
6072187,1
6320998,1
6602015,1
6707457,1
6727463,1
7103543,1
7215152,1
7275384,1
7294823,1
7338226,1
7412111,1
7445640,1
7520548,1
7789896,1
7949332,1
8028140,1
8075259,1
8324990,1
11555,1
328769,1
377198,1
662747,1
684068,1
749452,1
972556,1
1109496,1
1346634,1
1406708,1
1748811,1
2113235,1
2209364,1
2229320,1
2377349,1
2500725,1
2587659,1
2775949,1
3019776,1
4351206,1
4405765,1
4604433,1
4736737,1
5569744,1
6475899,1
7359426,1
7508546,1
7921957,1
112702,1
638182,1
971331,1
1557490,1
1682069,1
2616985,1
3004105,1
3344911,1
4102304,1
4598372,1
7257487,1
7446353,1
7480238,1
7503747,1
7658342,1
7904533,1
272717,1
2331577,1
532611,1
7260231,1
8603374,1
7064588,1
7520359,1
7757383,1
8278394,1
3224612,1
3672235,1
5290296,1
5648646,1
5713149,1
6931310,1
7720408,1
8690474,1
3796795,1
4793196,1
3391057,1
3933220,1
3991669,1
5769469,1
8588640,1
2103696,1
2738618,1
3777114,1
4784960,1
6273166,1
8613784,1
3041999,1
789317,1
4824280,1
6034861,1
6337267,1
7457953,1
7498288,1
7797492,1
7833156,1
8074679,1
8465929,1
8625419,1
24383,1
137418,1
427061,1
860205,1
1511503,1
5355249,1
6590377,1
7586314,1
7601478,1
7746585,1
8099415,1
8430667,1
8603183,1
8606158,1
8639933,1
24317,1
728888,1
871631,1
1699354,1
1807363,1
4865430,1
4874823,1
7213440,1
7583275,1
8556793,1
8622381,1
8702603,1
2714538,1
1482562,1
1942857,1
5293697,1
5729879,1
5797431,1
6699430,1
8484693,1
1644177,1
3740575,1
4156836,1
5015897,1
5174576,1
5246486,1
5305516,1
7107713,1
7536257,1
7579716,1
8207143,1
8529528,1
8536416,1
8568498,1
8624217,1
40400,1
1638593,1
1774801,1
1800840,1
2049387,1
2451059,1
4631378,1
5265058,1
5569279,1
5881433,1
6388725,1
7068160,1
7583323,1
203861,1
211402,1
413821,1
651184,1
979720,1
1114132,1
1157009,1
2316209,1
3559496,1
3825356,1
4113683,1
4544099,1
5393215,1
7148437,1
7745809,1
8587035,1
8694650,1
97102,1
525364,1
544728,1
848789,1
855935,1
1456538,1
2001546,1
2082430,1
2313533,1
3221580,1
4077977,1
4141422,1
4476839,1
4621371,1
5376785,1
6373050,1
7284231,1
7807993,1
8202520,1
8386196,1
41963,1
69612,1
135134,1
266534,1
1012153,1
2469066,1
2503141,1
2538091,1
2583741,1
2927593,1
3624829,1
3836986,1
3840199,1
3931144,1
5198183,1
5350148,1
8117337,1
8144214,1
8698010,1
73792,1
120429,1
154102,1
169312,1
171654,1
227433,1
228621,1
233673,1
717067,1
1006640,1
1231010,1
1291307,1
1377026,1
1410929,1
1617347,1
1624580,1
1815015,1
1902216,1
2721012,1
2978299,1
3700513,1
4158712,1
7515652,1
8485556,1
8579771,1
8586213,1
8603159,1
118760,1
213153,1
247616,1
258026,1
277067,1
303802,1
602157,1
733277,1
828555,1
1028288,1
1815070,1
2416374,1
2821274,1
3033608,1
3537543,1
3709123,1
3776022,1
4098499,1
4557438,1
5403853,1
5576134,1
5606551,1
5778411,1
5884383,1
7157465,1
7455332,1
113555,1
549681,1
756728,1
1098541,1
1356291,1
1420549,1
3375916,1
3591482,1
4877091,1
7369307,1
8373239,1
8720144,1
61044,1
203296,1
714678,1
3001636,1
4133368,1
7044147,1
7908470,1
48520,1
146550,1
351137,1
4164123,1
83999,1
8609809,1
3069494,1
123318,1
952671,1
1040638,1
1110246,1
1197524,1
3327634,1
4113677,1
4113870,1
4909163,1
6041078,1
7572063,1
8455665,1
8637313,1
137226,1
219107,1
256772,1
289873,1
359999,1
473406,1
617109,1
789086,1
892716,1
2193112,1
2821280,1
3063958,1
3296607,1
4100720,1
6299742,1
7353983,1
7786377,1
8443901,1
8567811,1
8600386,1
8614156,1
112732,1
130246,1
1510081,1
1696514,1
1903695,1
2188977,1
2686241,1
2910295,1
3239270,1
5073634,1
5536078,1
6289074,1
7082911,1
8584747,1
191643,1
201835,1
204807,1
400070,1
420829,1
903826,1
1355110,1
1420221,1
1596891,1
1616113,1
1890074,1
2152631,1
2416365,1
2924093,1
5393736,1
7254168,1
7874866,1
8238330,1
8544639,1
8570569,1
8611659,1
249488,1
380564,1
637501,1
1166572,1
1710170,1
2291251,1
2555297,1
2800432,1
2863922,1
2959000,1
3743305,1
3930304,1
3949121,1
5209700,1
5216573,1
5606459,1
5698735,1
7392769,1
8607316,1
414306,1
554060,1
1163655,1
1603903,1
3451799,1
3517762,1
4962296,1
7568996,1
8643755,1
8702434,1
8720131,1
70979,1
131362,1
203287,1
2722417,1
4293567,1
621111,1
212109,1
1896249,1
8664240,1
8664262,1
4418118,1
8669730,1
108561,1
134262,1
7248041,1
4978647,1
7729556,1
6979455,1
2741185,1
8208370,1
2374260,1
508149,1
4096213,1
3338643,1
3274109,1
2595477,1
1418848,1
554301,1
4871863,1
4526331,1
5412081,1
5520695,1
8669099,1
2082337,1
384963,1
3670305,1
5665223,1
1900207,1
7297603,1
3764005,1
7733173,1
2242628,1
8661357,1
473509,1
911535,1
1140980,1
5520628,1
5276717,1
7374525,1
5276701,1
7135200,1
6750411,1
7983283,1
2504277,1
5663678,1
7304928,1
4385594,1
3311359,1
3530348,1
8627455,1
2438694,1
8684602,1
7980249,1
3372070,1
7120896,1
3308216,1
8328082,1
5488652,1
8688165,1
5366819,1
2130512,1
669028,1
5219275,1
5065049,1
5178308,1
1340860,1
2184443,1
5048675,1
6255039,1
2465139,1
4871316,1
7570660,1
674295,1
2996667,1
4060735,1
8680367,1
5276680,1
1268992,1
228073,1
7673377,1
6184249,1
4930982,1
1644438,1
1326441,1
1265297,1
7879774,1
